time,chassis_x,chassis_y,chassis_z,roll_deg,pitch_deg,yaw_deg,susp_FL,susp_FR,susp_RL,susp_RR,steer_deg,steer_FL_deg,steer_FR_deg,speed_mps
3.5060,5.4387,-2.9308,1.1899,-0.004,-0.003,-59.455,0.9611,0.8734,0.9279,0.9372,30.000,30.000,30.000,3.4383
3.5080,5.4411,-2.9372,1.1899,-0.004,-0.006,-59.537,0.9611,0.8734,0.9279,0.9375,30.000,30.000,30.000,3.4392
3.5100,5.4434,-2.9437,1.1898,-0.010,-0.007,-59.619,0.9611,0.8735,0.9278,0.9375,30.000,30.000,30.000,3.4409
3.5120,5.4458,-2.9501,1.1899,-0.004,-0.001,-59.703,0.9612,0.8736,0.9277,0.9374,30.000,30.000,30.000,3.4439
3.5140,5.4481,-2.9566,1.1900,-0.008,0.005,-59.786,0.9614,0.8736,0.9275,0.9376,30.000,30.000,30.000,3.4478
3.5160,5.4504,-2.9632,1.1901,-0.011,0.007,-59.870,0.9618,0.8736,0.9274,0.9376,30.000,30.000,30.000,3.4513
3.5180,5.4526,-2.9697,1.1901,-0.016,0.008,-59.956,0.9621,0.8736,0.9272,0.9375,30.000,30.000,30.000,3.4530
3.5200,5.4549,-2.9762,1.1902,-0.019,0.006,-60.042,0.9628,0.8737,0.9270,0.9375,30.000,30.000,30.000,3.4538
3.5220,5.4571,-2.9828,1.1902,-0.022,0.004,-60.128,0.9632,0.8737,0.9268,0.9374,30.000,30.000,30.000,3.4542
3.5240,5.4593,-2.9893,1.1902,-0.021,0.003,-60.215,0.9636,0.8737,0.9266,0.9372,30.000,30.000,30.000,3.4546
3.5260,5.4615,-2.9958,1.1902,-0.020,0.001,-60.302,0.9641,0.8737,0.9266,0.9370,30.000,30.000,30.000,3.4547
3.5280,5.4638,-3.0024,1.1902,-0.020,-0.002,-60.388,0.9645,0.8737,0.9266,0.9368,30.000,30.000,30.000,3.4545
3.5300,5.4660,-3.0089,1.1902,-0.015,-0.001,-60.475,0.9649,0.8737,0.9265,0.9366,30.000,30.000,30.000,3.4549
3.5320,5.4682,-3.0155,1.1901,-0.012,-0.000,-60.561,0.9652,0.8737,0.9267,0.9363,30.000,30.000,30.000,3.4553
3.5340,5.4703,-3.0220,1.1900,-0.006,0.002,-60.646,0.9654,0.8737,0.9267,0.9360,30.000,30.000,30.000,3.4563
3.5360,5.4725,-3.0286,1.1900,-0.002,0.000,-60.731,0.9657,0.8737,0.9268,0.9356,30.000,30.000,30.000,3.4571
3.5380,5.4747,-3.0352,1.1900,0.000,-0.001,-60.815,0.9661,0.8738,0.9266,0.9353,30.000,30.000,30.000,3.4573
3.5400,5.4768,-3.0417,1.1899,-0.003,-0.002,-60.900,0.9663,0.8738,0.9269,0.9348,30.000,30.000,30.000,3.4571
3.5420,5.4790,-3.0483,1.1899,-0.002,-0.001,-60.985,0.9663,0.8738,0.9271,0.9346,30.000,30.000,30.000,3.4564
3.5440,5.4811,-3.0549,1.1899,-0.003,-0.000,-61.069,0.9665,0.8739,0.9268,0.9345,30.000,30.000,30.000,3.4566
3.5460,5.4833,-3.0615,1.1900,-0.001,0.000,-61.154,0.9667,0.8739,0.9268,0.9345,30.000,30.000,30.000,3.4580
3.5480,5.4854,-3.0680,1.1900,-0.001,0.000,-61.238,0.9669,0.8739,0.9270,0.9344,30.000,30.000,30.000,3.4578
3.5500,5.4875,-3.0746,1.1900,-0.001,0.000,-61.323,0.9669,0.8739,0.9271,0.9343,30.000,30.000,30.000,3.4583
3.5520,5.4897,-3.0812,1.1900,-0.002,-0.000,-61.407,0.9670,0.8740,0.9271,0.9342,30.000,30.000,30.000,3.4585
3.5540,5.4918,-3.0878,1.1899,0.000,0.000,-61.492,0.9670,0.8740,0.9273,0.9341,30.000,30.000,30.000,3.4588
3.5560,5.4939,-3.0944,1.1899,-0.005,-0.002,-61.576,0.9669,0.8740,0.9272,0.9339,30.000,30.000,30.000,3.4594
3.5580,5.4960,-3.1010,1.1899,-0.008,-0.005,-61.659,0.9670,0.8742,0.9270,0.9339,30.000,30.000,30.000,3.4588
3.5600,5.4981,-3.1075,1.1899,-0.015,-0.008,-61.744,0.9671,0.8743,0.9268,0.9343,30.000,30.000,30.000,3.4599
3.5620,5.5002,-3.1142,1.1900,-0.003,-0.002,-61.828,0.9673,0.8744,0.9266,0.9346,30.000,30.000,30.000,3.4636
3.5640,5.5022,-3.1208,1.1901,-0.001,0.003,-61.914,0.9674,0.8745,0.9280,0.9347,30.000,30.000,30.000,3.4664
3.5660,5.5043,-3.1274,1.1901,-0.000,0.006,-62.000,0.9675,0.8746,0.9293,0.9347,30.000,30.000,30.000,3.4677
3.5680,5.5063,-3.1340,1.1901,-0.001,0.008,-62.086,0.9675,0.8746,0.9305,0.9347,30.000,30.000,30.000,3.4689
3.5700,5.5084,-3.1407,1.1901,-0.001,0.009,-62.172,0.9674,0.8746,0.9317,0.9346,30.000,30.000,30.000,3.4701
3.5720,5.5104,-3.1473,1.1901,-0.003,0.007,-62.258,0.9673,0.8746,0.9328,0.9345,30.000,30.000,30.000,3.4713
3.5740,5.5125,-3.1539,1.1901,-0.004,0.003,-62.343,0.9673,0.8747,0.9338,0.9344,30.000,30.000,30.000,3.4729
3.5760,5.5145,-3.1606,1.1900,-0.003,-0.000,-62.429,0.9674,0.8747,0.9347,0.9342,30.000,30.000,30.000,3.4746
3.5780,5.5166,-3.1672,1.1900,0.002,-0.003,-62.516,0.9674,0.8748,0.9354,0.9340,30.000,30.000,30.000,3.4773
3.5800,5.5186,-3.1739,1.1899,0.001,-0.003,-62.603,0.9674,0.8748,0.9354,0.9336,30.000,30.000,30.000,3.4787
3.5820,5.5206,-3.1805,1.1899,0.001,-0.003,-62.691,0.9673,0.8748,0.9354,0.9338,30.000,30.000,30.000,3.4791
3.5840,5.5226,-3.1872,1.1900,-0.001,-0.001,-62.777,0.9671,0.8748,0.9357,0.9338,30.000,30.000,30.000,3.4798
3.5860,5.5247,-3.1939,1.1899,-0.004,-0.000,-62.863,0.9669,0.8749,0.9357,0.9336,30.000,30.000,30.000,3.4811
3.5880,5.5267,-3.2005,1.1899,-0.006,0.001,-62.948,0.9668,0.8749,0.9354,0.9333,30.000,30.000,30.000,3.4821
3.5900,5.5287,-3.2072,1.1899,-0.005,0.001,-63.034,0.9665,0.8749,0.9355,0.9330,30.000,30.000,30.000,3.4826
3.5920,5.5307,-3.2139,1.1899,-0.006,-0.000,-63.120,0.9664,0.8750,0.9354,0.9326,30.000,30.000,30.000,3.4839
3.5940,5.5326,-3.2206,1.1900,-0.002,0.000,-63.207,0.9664,0.8751,0.9351,0.9323,30.000,30.000,30.000,3.4857
3.5960,5.5346,-3.2273,1.1900,-0.001,-0.000,-63.294,0.9663,0.8752,0.9355,0.9320,30.000,30.000,30.000,3.4865
3.5980,5.5365,-3.2340,1.1900,-0.002,-0.001,-63.382,0.9663,0.8752,0.9357,0.9316,30.000,30.000,30.000,3.4877
3.6000,5.5385,-3.2407,1.1899,-0.003,-0.002,-63.470,0.9662,0.8752,0.9359,0.9313,30.000,30.000,30.000,3.4880
3.6020,5.5404,-3.2474,1.1899,-0.004,-0.002,-63.558,0.9660,0.8753,0.9359,0.9309,30.000,30.000,30.000,3.4884
3.6040,5.5424,-3.2541,1.1899,-0.004,-0.001,-63.646,0.9659,0.8753,0.9357,0.9308,30.000,30.000,30.000,3.4889
3.6060,5.5443,-3.2608,1.1899,-0.004,0.000,-63.734,0.9659,0.8753,0.9360,0.9308,30.000,30.000,30.000,3.4908
3.6080,5.5462,-3.2675,1.1900,-0.004,0.001,-63.823,0.9659,0.8753,0.9358,0.9309,30.000,30.000,30.000,3.4925
3.6100,5.5481,-3.2742,1.1900,-0.004,0.002,-63.912,0.9659,0.8753,0.9357,0.9308,30.000,30.000,30.000,3.4939
3.6120,5.5500,-3.2809,1.1900,-0.005,0.002,-64.001,0.9659,0.8754,0.9358,0.9308,30.000,30.000,30.000,3.4946
3.6140,5.5519,-3.2877,1.1900,-0.004,0.001,-64.091,0.9659,0.8754,0.9357,0.9307,30.000,30.000,30.000,3.4961
3.6160,5.5538,-3.2944,1.1899,-0.004,-0.001,-64.181,0.9659,0.8755,0.9359,0.9306,30.000,30.000,30.000,3.4970
3.6180,5.5556,-3.3012,1.1899,-0.007,-0.002,-64.270,0.9660,0.8755,0.9359,0.9305,30.000,30.000,30.000,3.4981
3.6200,5.5575,-3.3079,1.1899,-0.003,0.000,-64.361,0.9661,0.8755,0.9359,0.9306,30.000,30.000,30.000,3.5000
3.6220,5.5593,-3.3147,1.1900,-0.004,0.001,-64.451,0.9661,0.8755,0.9350,0.9307,30.000,30.000,30.000,3.5007
3.6240,5.5611,-3.3214,1.1900,-0.004,0.002,-64.540,0.9659,0.8755,0.9344,0.9307,30.000,30.000,30.000,3.5012
3.6260,5.5630,-3.3282,1.1900,-0.003,0.001,-64.630,0.9659,0.8754,0.9339,0.9307,30.000,30.000,30.000,3.5022
3.6280,5.5648,-3.3350,1.1900,-0.001,0.000,-64.720,0.9660,0.8754,0.9336,0.9306,30.000,30.000,30.000,3.5022
3.6300,5.5666,-3.3417,1.1900,-0.001,-0.000,-64.810,0.9660,0.8754,0.9333,0.9305,30.000,30.000,30.000,3.5028
3.6320,5.5684,-3.3485,1.1900,0.001,-0.002,-64.900,0.9660,0.8754,0.9332,0.9304,30.000,30.000,30.000,3.5023
3.6340,5.5702,-3.3553,1.1900,0.000,-0.002,-64.988,0.9658,0.8755,0.9333,0.9302,30.000,30.000,30.000,3.5023
3.6360,5.5720,-3.3620,1.1899,0.001,-0.001,-65.076,0.9656,0.8756,0.9332,0.9303,30.000,30.000,30.000,3.5028
3.6380,5.5738,-3.3688,1.1899,-0.002,-0.001,-65.164,0.9654,0.8756,0.9332,0.9302,30.000,30.000,30.000,3.5040
3.6400,5.5755,-3.3756,1.1899,-0.007,-0.001,-65.251,0.9651,0.8757,0.9331,0.9303,30.000,30.000,30.000,3.5051
3.6420,5.5773,-3.3824,1.1900,-0.001,0.001,-65.339,0.9650,0.8757,0.9329,0.9304,30.000,30.000,30.000,3.5078
3.6440,5.5790,-3.3892,1.1900,-0.005,0.002,-65.428,0.9649,0.8757,0.9336,0.9306,30.000,30.000,30.000,3.5104
3.6460,5.5808,-3.3960,1.1900,-0.007,0.002,-65.517,0.9648,0.8757,0.9341,0.9308,30.000,30.000,30.000,3.5122
3.6480,5.5825,-3.4028,1.1900,-0.009,0.004,-65.606,0.9648,0.8758,0.9345,0.9310,30.000,30.000,30.000,3.5145
3.6500,5.5842,-3.4096,1.1900,-0.006,0.004,-65.696,0.9647,0.8758,0.9348,0.9311,30.000,30.000,30.000,3.5156
3.6520,5.5859,-3.4165,1.1900,-0.006,0.002,-65.786,0.9647,0.8758,0.9347,0.9312,30.000,30.000,30.000,3.5173
3.6540,5.5876,-3.4233,1.1899,-0.008,0.001,-65.876,0.9648,0.8759,0.9346,0.9312,30.000,30.000,30.000,3.5191
3.6560,5.5893,-3.4301,1.1900,-0.003,0.000,-65.966,0.9646,0.8759,0.9343,0.9312,30.000,30.000,30.000,3.5197
3.6580,5.5910,-3.4370,1.1900,-0.002,-0.000,-66.056,0.9648,0.8760,0.9349,0.9313,30.000,30.000,30.000,3.5212
3.6600,5.5926,-3.4438,1.1900,-0.002,0.000,-66.147,0.9648,0.8760,0.9353,0.9314,30.000,30.000,30.000,3.5236
3.6620,5.5942,-3.4507,1.1900,-0.001,0.000,-66.238,0.9649,0.8761,0.9354,0.9315,30.000,30.000,30.000,3.5256
3.6640,5.5959,-3.4575,1.1900,-0.002,0.000,-66.329,0.9649,0.8761,0.9352,0.9315,30.000,30.000,30.000,3.5266
3.6660,5.5975,-3.4644,1.1899,-0.003,0.000,-66.419,0.9648,0.8761,0.9350,0.9315,30.000,30.000,30.000,3.5267
3.6680,5.5991,-3.4713,1.1900,-0.001,0.001,-66.510,0.9648,0.8762,0.9350,0.9316,30.000,30.000,30.000,3.5275
3.6700,5.6007,-3.4781,1.1900,-0.003,0.001,-66.600,0.9648,0.8762,0.9347,0.9318,30.000,30.000,30.000,3.5299
3.6720,5.6023,-3.4850,1.1900,-0.005,0.002,-66.690,0.9648,0.8762,0.9345,0.9320,30.000,30.000,30.000,3.5313
3.6740,5.6039,-3.4919,1.1900,-0.006,0.003,-66.779,0.9648,0.8762,0.9345,0.9321,30.000,30.000,30.000,3.5329
3.6760,5.6055,-3.4988,1.1900,-0.008,0.004,-66.869,0.9650,0.8762,0.9342,0.9322,30.000,30.000,30.000,3.5344
3.6780,5.6070,-3.5057,1.1899,-0.005,0.001,-66.959,0.9648,0.8763,0.9341,0.9322,30.000,30.000,30.000,3.5350
3.6800,5.6086,-3.5126,1.1899,-0.003,-0.003,-67.049,0.9651,0.8764,0.9339,0.9321,30.000,30.000,30.000,3.5368
3.6820,5.6101,-3.5195,1.1900,-0.004,-0.001,-67.142,0.9655,0.8764,0.9337,0.9324,30.000,30.000,30.000,3.5404
3.6840,5.6116,-3.5264,1.1900,-0.007,0.003,-67.234,0.9658,0.8765,0.9342,0.9328,30.000,30.000,30.000,3.5423
3.6860,5.6130,-3.5334,1.1900,-0.010,0.005,-67.325,0.9658,0.8766,0.9345,0.9332,30.000,30.000,30.000,3.5434
3.6880,5.6145,-3.5403,1.1900,-0.009,0.007,-67.415,0.9662,0.8766,0.9346,0.9335,30.000,30.000,30.000,3.5452
3.6900,5.6159,-3.5473,1.1900,-0.005,0.004,-67.507,0.9665,0.8766,0.9345,0.9337,30.000,30.000,30.000,3.5483
3.6920,5.6174,-3.5542,1.1901,-0.004,-0.001,-67.600,0.9673,0.8766,0.9342,0.9339,30.000,30.000,30.000,3.5503
3.6940,5.6187,-3.5612,1.1901,-0.007,-0.003,-67.696,0.9677,0.8766,0.9339,0.9341,30.000,30.000,30.000,3.5544
3.6960,5.6201,-3.5682,1.1901,-0.009,-0.005,-67.790,0.9681,0.8765,0.9341,0.9342,30.000,30.000,30.000,3.5533
3.6980,5.6215,-3.5751,1.1900,-0.006,-0.004,-67.884,0.9682,0.8765,0.9341,0.9343,30.000,30.000,30.000,3.5534
3.7000,5.6229,-3.5821,1.1900,-0.002,-0.002,-67.976,0.9683,0.8764,0.9338,0.9344,30.000,30.000,30.000,3.5538
3.7020,5.6242,-3.5891,1.1899,-0.001,-0.001,-68.069,0.9683,0.8764,0.9334,0.9344,30.000,30.000,30.000,3.5538
3.7040,5.6256,-3.5961,1.1900,-0.002,0.001,-68.160,0.9683,0.8764,0.9333,0.9346,30.000,30.000,30.000,3.5525
3.7060,5.6270,-3.6030,1.1899,-0.007,0.002,-68.252,0.9682,0.8763,0.9331,0.9349,30.000,30.000,30.000,3.5548
3.7080,5.6283,-3.6100,1.1899,-0.009,0.005,-68.342,0.9681,0.8762,0.9328,0.9352,30.000,30.000,30.000,3.5564
3.7100,5.6297,-3.6170,1.1900,-0.012,0.007,-68.431,0.9678,0.8762,0.9332,0.9354,30.000,30.000,30.000,3.5570
3.7120,5.6310,-3.6240,1.1900,-0.011,0.007,-68.519,0.9673,0.8763,0.9335,0.9355,30.000,30.000,30.000,3.5583
3.7140,5.6324,-3.6310,1.1900,-0.008,0.005,-68.606,0.9675,0.8763,0.9334,0.9356,30.000,30.000,30.000,3.5600
3.7160,5.6337,-3.6380,1.1900,-0.005,0.002,-68.694,0.9676,0.8764,0.9333,0.9356,30.000,30.000,30.000,3.5615
3.7180,5.6350,-3.6450,1.1900,-0.004,-0.001,-68.782,0.9675,0.8764,0.9330,0.9356,30.000,30.000,30.000,3.5625
3.7200,5.6363,-3.6520,1.1899,-0.000,-0.003,-68.870,0.9675,0.8765,0.9326,0.9356,30.000,30.000,30.000,3.5633
3.7220,5.6376,-3.6590,1.1899,0.003,-0.004,-68.959,0.9675,0.8765,0.9326,0.9355,30.000,30.000,30.000,3.5639
3.7240,5.6389,-3.6660,1.1899,0.005,-0.006,-69.047,0.9673,0.8765,0.9321,0.9354,30.000,30.000,30.000,3.5645
3.7260,5.6402,-3.6730,1.1899,-0.003,-0.004,-69.134,0.9670,0.8766,0.9321,0.9352,30.000,30.000,30.000,3.5633
3.7280,5.6415,-3.6800,1.1899,-0.010,-0.003,-69.221,0.9666,0.8766,0.9318,0.9360,30.000,30.000,30.000,3.5631
3.7300,5.6428,-3.6870,1.1899,-0.008,-0.001,-69.309,0.9665,0.8767,0.9314,0.9366,30.000,30.000,30.000,3.5656
3.7320,5.6441,-3.6940,1.1899,-0.007,0.002,-69.397,0.9664,0.8767,0.9318,0.9373,30.000,30.000,30.000,3.5688
3.7340,5.6454,-3.7011,1.1900,-0.006,0.003,-69.486,0.9663,0.8767,0.9318,0.9378,30.000,30.000,30.000,3.5728
3.7360,5.6466,-3.7081,1.1900,-0.005,0.003,-69.576,0.9663,0.8767,0.9316,0.9383,30.000,30.000,30.000,3.5751
3.7380,5.6478,-3.7152,1.1900,-0.006,0.002,-69.666,0.9664,0.8768,0.9314,0.9387,30.000,30.000,30.000,3.5762
3.7400,5.6490,-3.7222,1.1900,-0.004,0.002,-69.756,0.9665,0.8769,0.9311,0.9391,30.000,30.000,30.000,3.5776
3.7420,5.6502,-3.7293,1.1899,-0.002,0.002,-69.846,0.9665,0.8769,0.9308,0.9394,30.000,30.000,30.000,3.5789
3.7440,5.6514,-3.7363,1.1899,-0.001,0.003,-69.935,0.9664,0.8770,0.9304,0.9396,30.000,30.000,30.000,3.5799
3.7460,5.6526,-3.7434,1.1899,-0.005,0.001,-70.025,0.9666,0.8770,0.9300,0.9398,30.000,30.000,30.000,3.5808
3.7480,5.6538,-3.7505,1.1899,-0.003,0.000,-70.112,0.9664,0.8773,0.9294,0.9399,30.000,30.000,30.000,3.5805
3.7500,5.6550,-3.7575,1.1900,-0.002,-0.000,-70.198,0.9665,0.8775,0.9292,0.9400,30.000,30.000,30.000,3.5815
3.7520,5.6562,-3.7646,1.1900,-0.003,0.000,-70.285,0.9665,0.8777,0.9289,0.9401,30.000,30.000,30.000,3.5830
3.7540,5.6573,-3.7717,1.1899,-0.004,0.001,-70.372,0.9664,0.8779,0.9286,0.9401,30.000,30.000,30.000,3.5833
3.7560,5.6585,-3.7787,1.1899,-0.003,0.001,-70.459,0.9661,0.8781,0.9282,0.9401,30.000,30.000,30.000,3.5839
3.7580,5.6596,-3.7858,1.1899,-0.004,0.000,-70.545,0.9661,0.8782,0.9282,0.9401,30.000,30.000,30.000,3.5849
3.7600,5.6608,-3.7929,1.1900,-0.004,0.001,-70.633,0.9659,0.8783,0.9279,0.9401,30.000,30.000,30.000,3.5867
3.7620,5.6619,-3.8000,1.1900,-0.005,0.002,-70.722,0.9659,0.8783,0.9279,0.9401,30.000,30.000,30.000,3.5892
3.7640,5.6630,-3.8071,1.1900,-0.004,0.002,-70.809,0.9656,0.8784,0.9275,0.9400,30.000,30.000,30.000,3.5892
3.7660,5.6641,-3.8142,1.1900,-0.003,0.001,-70.897,0.9656,0.8784,0.9273,0.9399,30.000,30.000,30.000,3.5904
3.7680,5.6652,-3.8213,1.1900,-0.004,0.000,-70.986,0.9655,0.8784,0.9270,0.9398,30.000,30.000,30.000,3.5911
3.7700,5.6662,-3.8284,1.1900,-0.001,0.000,-71.075,0.9654,0.8784,0.9268,0.9396,30.000,30.000,30.000,3.5934
3.7720,5.6673,-3.8355,1.1900,-0.002,0.001,-71.163,0.9653,0.8786,0.9270,0.9395,30.000,30.000,30.000,3.5942
3.7740,5.6683,-3.8426,1.1900,-0.003,-0.000,-71.250,0.9651,0.8787,0.9271,0.9393,30.000,30.000,30.000,3.5960
3.7760,5.6694,-3.8497,1.1899,-0.005,-0.002,-71.338,0.9651,0.8788,0.9270,0.9391,30.000,30.000,30.000,3.5966
3.7780,5.6704,-3.8569,1.1899,-0.002,0.000,-71.426,0.9650,0.8789,0.9269,0.9389,30.000,30.000,30.000,3.5980
3.7800,5.6714,-3.8640,1.1900,-0.004,0.002,-71.515,0.9651,0.8789,0.9261,0.9390,30.000,30.000,30.000,3.6006
3.7820,5.6724,-3.8711,1.1900,-0.003,0.002,-71.604,0.9651,0.8790,0.9255,0.9390,30.000,30.000,30.000,3.6010
3.7840,5.6733,-3.8783,1.1900,-0.005,0.003,-71.693,0.9653,0.8791,0.9249,0.9390,30.000,30.000,30.000,3.6010
3.7860,5.6743,-3.8854,1.1900,-0.005,0.003,-71.782,0.9652,0.8792,0.9244,0.9390,30.000,30.000,30.000,3.6011
3.7880,5.6753,-3.8925,1.1899,-0.007,0.001,-71.872,0.9652,0.8793,0.9240,0.9389,30.000,30.000,30.000,3.6016
3.7900,5.6762,-3.8997,1.1900,-0.002,0.000,-71.962,0.9654,0.8793,0.9235,0.9388,30.000,30.000,30.000,3.6031
3.7920,5.6771,-3.9068,1.1900,-0.002,0.000,-72.053,0.9656,0.8793,0.9236,0.9387,30.000,30.000,30.000,3.6039
3.7940,5.6780,-3.9140,1.1900,-0.001,0.000,-72.144,0.9657,0.8794,0.9236,0.9386,30.000,30.000,30.000,3.6045
3.7960,5.6789,-3.9211,1.1900,-0.003,-0.000,-72.235,0.9658,0.8794,0.9233,0.9385,30.000,30.000,30.000,3.6050
3.7980,5.6798,-3.9283,1.1899,0.001,0.001,-72.325,0.9658,0.8794,0.9229,0.9383,30.000,30.000,30.000,3.6052
3.8000,5.6807,-3.9354,1.1899,-0.003,-0.001,-72.416,0.9659,0.8795,0.9228,0.9381,30.000,30.000,30.000,3.6050
3.8020,5.6816,-3.9426,1.1899,-0.002,-0.001,-72.505,0.9659,0.8796,0.9227,0.9380,30.000,30.000,30.000,3.6042
3.8040,5.6825,-3.9498,1.1900,-0.002,0.002,-72.594,0.9659,0.8798,0.9227,0.9381,30.000,30.000,30.000,3.6066
3.8060,5.6833,-3.9569,1.1900,-0.005,0.003,-72.683,0.9659,0.8799,0.9228,0.9381,30.000,30.000,30.000,3.6073
3.8080,5.6842,-3.9641,1.1900,-0.005,0.003,-72.772,0.9659,0.8799,0.9229,0.9381,30.000,30.000,30.000,3.6092
3.8100,5.6850,-3.9713,1.1900,-0.005,0.003,-72.861,0.9659,0.8800,0.9228,0.9380,30.000,30.000,30.000,3.6104
3.8120,5.6858,-3.9784,1.1900,-0.004,0.002,-72.951,0.9661,0.8800,0.9227,0.9379,30.000,30.000,30.000,3.6119
3.8140,5.6866,-3.9856,1.1900,-0.004,0.002,-73.041,0.9663,0.8801,0.9226,0.9378,30.000,30.000,30.000,3.6130
3.8160,5.6874,-3.9928,1.1899,-0.006,0.000,-73.132,0.9663,0.8801,0.9227,0.9376,30.000,30.000,30.000,3.6137
3.8180,5.6882,-4.0000,1.1899,-0.002,0.000,-73.222,0.9665,0.8802,0.9227,0.9374,30.000,30.000,30.000,3.6149
3.8200,5.6889,-4.0072,1.1899,-0.005,-0.001,-73.313,0.9667,0.8802,0.9223,0.9373,30.000,30.000,30.000,3.6161
3.8220,5.6897,-4.0144,1.1899,-0.004,0.002,-73.403,0.9669,0.8803,0.9218,0.9371,30.000,30.000,30.000,3.6165
3.8240,5.6904,-4.0216,1.1899,-0.002,0.004,-73.493,0.9668,0.8803,0.9221,0.9370,30.000,30.000,30.000,3.6160
3.8260,5.6911,-4.0288,1.1900,-0.004,0.003,-73.584,0.9671,0.8802,0.9221,0.9368,30.000,30.000,30.000,3.6170
3.8280,5.6918,-4.0360,1.1899,-0.004,0.001,-73.674,0.9670,0.8804,0.9221,0.9366,30.000,30.000,30.000,3.6160
3.8300,5.6926,-4.0432,1.1900,-0.001,0.000,-73.763,0.9672,0.8805,0.9222,0.9364,30.000,30.000,30.000,3.6163
3.8320,5.6933,-4.0504,1.1900,-0.002,-0.000,-73.853,0.9672,0.8805,0.9219,0.9362,30.000,30.000,30.000,3.6171
3.8340,5.6939,-4.0576,1.1900,-0.002,0.000,-73.943,0.9672,0.8805,0.9217,0.9360,30.000,30.000,30.000,3.6178
3.8360,5.6946,-4.0648,1.1899,-0.003,0.001,-74.034,0.9671,0.8805,0.9216,0.9358,30.000,30.000,30.000,3.6178
3.8380,5.6953,-4.0720,1.1899,-0.002,0.001,-74.124,0.9671,0.8805,0.9214,0.9356,30.000,30.000,30.000,3.6178
3.8400,5.6960,-4.0792,1.1899,-0.002,0.001,-74.214,0.9671,0.8806,0.9217,0.9355,30.000,30.000,30.000,3.6176
3.8420,5.6966,-4.0864,1.1900,-0.003,0.002,-74.304,0.9672,0.8807,0.9216,0.9355,30.000,30.000,30.000,3.6195
3.8440,5.6973,-4.0936,1.1900,-0.003,0.002,-74.394,0.9671,0.8808,0.9219,0.9355,30.000,30.000,30.000,3.6187
3.8460,5.6980,-4.1008,1.1900,-0.002,0.001,-74.483,0.9670,0.8810,0.9221,0.9354,30.000,30.000,30.000,3.6191
3.8480,5.6986,-4.1080,1.1900,-0.000,0.002,-74.574,0.9670,0.8810,0.9222,0.9352,30.000,30.000,30.000,3.6210
3.8500,5.6992,-4.1152,1.1900,-0.002,0.001,-74.664,0.9670,0.8811,0.9224,0.9352,30.000,30.000,30.000,3.6212
3.8520,5.6998,-4.1225,1.1900,-0.003,0.001,-74.755,0.9669,0.8810,0.9225,0.9351,30.000,30.000,30.000,3.6227
3.8540,5.7004,-4.1297,1.1900,-0.004,-0.000,-74.846,0.9668,0.8810,0.9225,0.9350,30.000,30.000,30.000,3.6239
3.8560,5.7010,-4.1369,1.1899,-0.002,0.001,-74.938,0.9667,0.8809,0.9223,0.9348,30.000,30.000,30.000,3.6246
3.8580,5.7016,-4.1441,1.1899,0.000,0.003,-75.029,0.9667,0.8809,0.9226,0.9347,30.000,30.000,30.000,3.6258
3.8600,5.7022,-4.1514,1.1900,-0.003,0.000,-75.121,0.9667,0.8808,0.9226,0.9347,30.000,30.000,30.000,3.6271
3.8620,5.7027,-4.1586,1.1900,-0.003,-0.000,-75.212,0.9668,0.8810,0.9228,0.9347,30.000,30.000,30.000,3.6270
3.8640,5.7033,-4.1658,1.1900,-0.002,0.001,-75.302,0.9668,0.8813,0.9228,0.9347,30.000,30.000,30.000,3.6279
3.8660,5.7038,-4.1731,1.1900,-0.001,0.001,-75.392,0.9667,0.8815,0.9229,0.9346,30.000,30.000,30.000,3.6277
3.8680,5.7044,-4.1803,1.1900,-0.002,0.000,-75.481,0.9666,0.8816,0.9229,0.9344,30.000,30.000,30.000,3.6281
3.8700,5.7049,-4.1875,1.1900,-0.003,0.000,-75.571,0.9665,0.8817,0.9230,0.9343,30.000,30.000,30.000,3.6288
3.8720,5.7054,-4.1948,1.1899,-0.004,0.000,-75.661,0.9663,0.8818,0.9231,0.9341,30.000,30.000,30.000,3.6297
3.8740,5.7059,-4.2020,1.1900,-0.003,0.001,-75.751,0.9661,0.8818,0.9234,0.9340,30.000,30.000,30.000,3.6317
3.8760,5.7064,-4.2093,1.1900,-0.003,0.001,-75.842,0.9661,0.8819,0.9232,0.9339,30.000,30.000,30.000,3.6331
3.8780,5.7069,-4.2165,1.1900,-0.002,0.001,-75.934,0.9661,0.8819,0.9232,0.9337,30.000,30.000,30.000,3.6355
3.8800,5.7073,-4.2238,1.1900,-0.003,0.001,-76.025,0.9660,0.8821,0.9234,0.9335,30.000,30.000,30.000,3.6352
3.8820,5.7078,-4.2310,1.1900,-0.003,0.002,-76.117,0.9659,0.8822,0.9236,0.9333,30.000,30.000,30.000,3.6357
3.8840,5.7082,-4.2383,1.1900,-0.001,0.000,-76.209,0.9658,0.8823,0.9237,0.9330,30.000,30.000,30.000,3.6362
3.8860,5.7087,-4.2456,1.1900,-0.002,-0.000,-76.301,0.9658,0.8823,0.9239,0.9327,30.000,30.000,30.000,3.6374
3.8880,5.7091,-4.2528,1.1900,-0.003,-0.000,-76.394,0.9658,0.8823,0.9240,0.9324,30.000,30.000,30.000,3.6383
